date,fund,company,ticker,holding,market value($),weight(%)
2020-12-23,ARKQ,MATERIALISE NV-ADR,MTLS,2046292.0,120301506.68,7.380000000000001
2020-12-23,ARKQ,TRIMBLE INC,TRMB,983332.0,65470244.56,4.01
2020-12-23,ARKQ,DEERE & CO,DE,237112.0,63531789.28,3.9
2020-12-23,ARKQ,PROTO LABS INC,PRLB,333537.0,62828364.69,3.85
2020-12-23,ARKQ,FLIR SYSTEMS INC,FLIR,1406386.0,62218516.64,3.82
2020-12-23,ARKQ,ALPHABET INC-CL C,GOOG,35251.0,61068127.38,3.74
2020-12-23,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,2133375.0,56001093.75,3.4300000000000006
2020-12-23,ARKQ,IRIDIUM COMMUNICATIONS INC,IRDM,1376353.0,54228308.2,3.3300000000000005
2020-12-23,ARKQ,JD.COM INC-ADR,JD,612341.0,52330661.86,3.2099999999999995
2020-12-23,ARKQ,2U INC,TWOU,1201373.0,51142448.61,3.140000000000001
2020-12-23,ARKQ,NXP SEMICONDUCTORS NV,NXPI,311990.0,48938751.4,3.0
2020-12-23,ARKQ,BAIDU INC - SPON ADR,BIDU,251210.0,48573965.6,2.98
2020-12-23,ARKQ,TAIWAN SEMICONDUCTOR-SP ADR,TSM,458713.0,47596060.88,2.92
2020-12-23,ARKQ,CATERPILLAR INC,CAT,238404.0,42536041.68,2.6100000000000003
2020-12-23,ARKQ,BYD CO LTD-UNSPONSORED ADR,BYDDY,825663.0,41993220.18,2.58
2020-12-23,ARKQ,WORKHORSE GROUP INC,WKHS,1765330.0,40117124.25,2.46
2020-12-23,ARKQ,NANO DIMENSION LTD - ADR,NNDM,4559279.0,39984876.83,2.45
2020-12-23,ARKQ,STRATASYS LTD,SSYS,1693400.0,38999002.0,2.39
2020-12-23,ARKQ,KOMATSU LTD -SPONS ADR,KMTUY,1424641.0,38037914.7,2.33
2020-12-23,ARKQ,AEROVIRONMENT INC,AVAV,388486.0,34948200.56,2.14
2020-12-23,ARKQ,VIRGIN GALACTIC HOLDINGS INC,SPCE,1285433.0,34475313.06,2.11
2020-12-23,ARKQ,XILINX INC,XLNX,224400.0,31862556.0,1.95
2020-12-23,ARKQ,SYNOPSYS INC,SNPS,118443.0,30167432.1,1.8500000000000003
2020-12-23,ARKQ,SPLUNK INC,SPLK,165366.0,30187563.3,1.8500000000000003
2020-12-23,ARKQ,TERADYNE INC,TER,227367.0,26661054.42,1.63
2020-12-23,ARKQ,ANSYS INC,ANSS,60948.0,22076584.56,1.35
2020-12-23,ARKQ,NIU TECHNOLOGIES-SPONS ADR,NIU,728360.0,21457485.6,1.32
2020-12-23,ARKQ,INTUITIVE SURGICAL INC,ISRG,24710.0,20006451.5,1.23
2020-12-23,ARKQ,AMAZON.COM INC,AMZN,5995.0,19095693.65,1.17
2020-12-23,ARKQ,APPLE INC,AAPL,141414.0,18519577.44,1.14
2020-12-23,ARKQ,RAVEN INDUSTRIES INC,RAVN,471603.0,15860008.89,0.97
2020-12-23,ARKQ,AUTODESK INC,ADSK,52944.0,15892729.92,0.97
2020-12-23,ARKQ,ELBIT SYSTEMS LTD,ESLT,122578.0,15556373.98,0.95
2020-12-23,ARKQ,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,198092.0,14589475.8,0.89
2020-12-23,ARKQ,NVIDIA CORP,NVDA,27698.0,14413208.26,0.88
2020-12-23,ARKQ,ROCKWELL AUTOMATION INC,ROK,53362.0,13235376.86,0.8100000000000002
2020-12-23,ARKQ,EXONE CO/THE,XONE,997483.0,11959821.17,0.73
2020-12-23,ARKQ,MORGAN STANLEY GOVT INSTL 8035,,8578880.83,8578880.83,0.53
2020-12-23,ARKQ,HONEYWELL INTERNATIONAL INC,HON,35796.0,7516802.04,0.46
2020-12-23,ARKQ,ORGANOVO HOLDINGS INC,ONVO ,197165.0,3071830.7,0.19
2020-12-23,ARKW,TESLA INC,TSLA,818812.0,528936175.76,9.65
2020-12-23,ARKW,ROKU INC,ROKU,1140465.0,411206060.4,7.5
2020-12-23,ARKW,SQUARE INC - A,SQ,1119508.0,258248105.44,4.71
2020-12-23,ARKW,TELADOC HEALTH INC,TDOC,934630.0,195730214.6,3.5700000000000003
2020-12-23,ARKW,GRAYSCALE BITCOIN TRUST BTC,GBTC,6138699.0,177285627.12,3.2300000000000004
2020-12-23,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,529308.0,175089793.32,3.19
2020-12-23,ARKW,PURE STORAGE INC - CLASS A,PSTG,6982343.0,168972700.6,3.08
2020-12-23,ARKW,PINTEREST INC- CLASS A,PINS,1879674.0,137197405.26,2.5
2020-12-23,ARKW,FACEBOOK INC-CLASS A,FB,481734.0,129157702.74,2.36
2020-12-23,ARKW,TWILIO INC - A,TWLO,338832.0,123090888.96,2.25
2020-12-23,ARKW,SNAP INC - A,SNAP,2364899.0,122359874.26,2.23
2020-12-23,ARKW,PAYPAL HOLDINGS INC,PYPL,488445.0,116953270.8,2.13
2020-12-23,ARKW,PAGERDUTY INC,PD,2517296.0,116399767.04,2.12
2020-12-23,ARKW,FASTLY INC - CLASS A,FSLY,1140234.0,114730345.08,2.09
2020-12-23,ARKW,UNITY SOFTWARE INC,U,664162.0,111546007.9,2.04
2020-12-23,ARKW,SHOPIFY INC - CLASS A,SHOP,92943.0,111341996.28,2.03
2020-12-23,ARKW,ZILLOW GROUP INC - C,Z,784071.0,110734347.33,2.02
2020-12-23,ARKW,SEA LTD-ADR,SE,558792.0,109003555.44,1.99
2020-12-23,ARKW,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,1433401.0,105569983.65,1.93
2020-12-23,ARKW,NETFLIX INC,NFLX,204808.0,105369619.84,1.92
2020-12-23,ARKW,LENDINGTREE INC,TREE UW,360255.0,99437585.1,1.81
2020-12-23,ARKW,INTERCONTINENTAL EXCHANGE IN,ICE,875781.0,98245112.58,1.79
2020-12-23,ARKW,VERACYTE INC,VCYT,1670364.0,95160637.08,1.7399999999999998
2020-12-23,ARKW,KE HOLDINGS INC,BEKE,1278445.0,86895906.65,1.59
2020-12-23,ARKW,HUYA INC-ADR,HUYA,4364956.0,86775325.28,1.58
2020-12-23,ARKW,DOCUSIGN INC,DOCU,342676.0,83630077.8,1.53
2020-12-23,ARKW,OPENDOOR TECHNOLOGIES INC,OPEN,2993833.0,81581949.25,1.49
2020-12-23,ARKW,2U INC,TWOU,1911052.0,81353483.64,1.48
2020-12-23,ARKW,TRADE DESK INC/THE -CLASS A,TTD,81696.0,75486287.04,1.38
2020-12-23,ARKW,MERCADOLIBRE INC,MELI,44856.0,74909968.56,1.37
2020-12-23,ARKW,PELOTON INTERACTIVE INC-A,PTON,441788.0,71905414.88,1.31
2020-12-23,ARKW,CROWDSTRIKE HOLDINGS INC - A,CRWD,306229.0,68442181.5,1.25
2020-12-23,ARKW,NINTENDO CO LTD-UNSPONS ADR,NTDOY,866718.0,67725344.52,1.24
2020-12-23,ARKW,AGORA INC-ADR,API,1572061.0,62819557.56,1.15
2020-12-23,ARKW,HUBSPOT INC,HUBS,143449.0,58946063.08,1.08
2020-12-23,ARKW,ZOOM VIDEO COMMUNICATIONS-A,ZM,153956.0,59100629.28,1.08
2020-12-23,ARKW,CLOUDFLARE INC - CLASS A,NET,725943.0,59454731.7,1.08
2020-12-23,ARKW,SPLUNK INC,SPLK,320345.0,58478979.75,1.0699999999999998
2020-12-23,ARKW,JD.COM INC-ADR,JD,664140.0,56757404.4,1.04
2020-12-23,ARKW,TAIWAN SEMICONDUCTOR-SP ADR,TSM,545426.0,56593401.76,1.03
2020-12-23,ARKW,APPLE INC,AAPL,423417.0,55450690.32,1.01
2020-12-23,ARKW,ALIBABA GROUP HOLDING-SP ADR,BABA,214722.0,55007481.96,1.0
2020-12-23,ARKW,NVIDIA CORP,NVDA,104184.0,54214228.08,0.99
2020-12-23,ARKW,ADOBE INC,ADBE,107762.0,53548015.42,0.98
2020-12-23,ARKW,ADYEN NV-UNSPON ADR,ADYEY,1129287.0,53979918.6,0.98
2020-12-23,ARKW,ATLASSIAN CORP PLC-CLASS A,TEAM,219641.0,52907124.08,0.97
2020-12-23,ARKW,SALESFORCE.COM INC,CRM,223612.0,50856077.16,0.93
2020-12-23,ARKW,OKTA INC,OKTA,183103.0,49899229.56,0.91
2020-12-23,ARKW,SYNOPSYS INC,SNPS,182336.0,46440979.2,0.8500000000000001
2020-12-23,ARKW,LENDINGCLUB CORP,LC,4673794.0,41877194.24,0.76
2020-12-23,ARKW,PALANTIR TECHNOLOGIES INC-A,PLTR,1318951.0,37840704.19,0.69
2020-12-23,ARKW,MORGAN STANLEY GOVT INSTL 8035,,15679500.32,15679500.32,0.29
2020-12-22,ARKF,SQUARE INC - A,SQ,840447.0,203035186.26,10.87
2020-12-22,ARKF,MERCADOLIBRE INC,MELI,52417.0,90806686.63,4.859999999999999
2020-12-22,ARKF,ZILLOW GROUP INC - C,Z,611382.0,85996992.12,4.61
2020-12-22,ARKF,PINTEREST INC- CLASS A,PINS,1049932.0,75962580.2,4.07
2020-12-22,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,644308.0,72909893.28,3.9
2020-12-22,ARKF,PAYPAL HOLDINGS INC,PYPL,289345.0,70452614.05,3.77
2020-12-22,ARKF,ADYEN NV,ADYEN,29194.0,68879055.77,3.69
2020-12-22,ARKF,SEA LTD-ADR,SE,329999.0,66214299.35,3.55
2020-12-22,ARKF,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,825304.0,60486530.16,3.2400000000000007
2020-12-22,ARKF,ALIBABA GROUP HOLDING-SP ADR,BABA,212020.0,54241076.6,2.91
2020-12-22,ARKF,TWILIO INC - A,TWLO,135939.0,50399384.25,2.7
2020-12-22,ARKF,LENDINGTREE INC,TREE UW,172402.0,47501923.06,2.54
2020-12-22,ARKF,AMAZON.COM INC,AMZN,14706.0,47155083.12,2.53
2020-12-22,ARKF,MEITUAN-CLASS B,3690,1315015.0,46847907.62,2.51
2020-12-22,ARKF,DOCUSIGN INC,DOCU,184343.0,46380698.8,2.48
2020-12-22,ARKF,SNAP INC - A,SNAP,869495.0,45291994.55,2.43
2020-12-22,ARKF,APPLE INC,AAPL,310969.0,41010591.72,2.2
2020-12-22,ARKF,LIGHTSPEED POS INC-SUB VOTE,LSPD,599396.0,40232126.26,2.15
2020-12-22,ARKF,SILVERGATE CAPITAL CORP-CL A,SI,569812.0,38963744.56,2.09
2020-12-22,ARKF,WORKDAY INC-CLASS A,WDAY,144743.0,37301718.53,2.0
2020-12-22,ARKF,FACEBOOK INC-CLASS A,FB,134128.0,35824247.52,1.92
2020-12-22,ARKF,SPLUNK INC,SPLK,202055.0,35763735.0,1.92
2020-12-22,ARKF,Z HOLDINGS CORP,4689,5784007.0,33501771.92,1.79
2020-12-22,ARKF,ZHONGAN ONLINE P&C INSURAN-H,6060,7130945.0,32790077.16,1.76
2020-12-22,ARKF,INTUIT INC,INTU,80873.0,30729313.81,1.65
2020-12-22,ARKF,OPENDOOR TECHNOLOGIES INC,OPEN,908749.0,26944407.85,1.44
2020-12-22,ARKF,SHOPIFY INC - CLASS A,SHOP,20264.0,25878749.12,1.39
2020-12-22,ARKF,GUIDEWIRE SOFTWARE INC,GWRE,197268.0,25051063.32,1.34
2020-12-22,ARKF,TAIWAN SEMICONDUCTOR-SP ADR,TSM,228972.0,23799349.68,1.27
2020-12-22,ARKF,PINDUODUO INC-ADR,PDD,167112.0,23231910.24,1.24
2020-12-22,ARKF,SCHWAB (CHARLES) CORP,SCHW,439999.0,22721548.36,1.22
2020-12-22,ARKF,DISCOVERY LTD,DSY,2097604.0,21877053.02,1.17
2020-12-22,ARKF,JD.COM INC-ADR,JD,249267.0,20636814.93,1.11
2020-12-22,ARKF,TELADOC HEALTH INC,TDOC,95563.0,19689800.52,1.05
2020-12-22,ARKF,NVIDIA CORP,NVDA,36500.0,19386245.0,1.04
2020-12-22,ARKF,SBI HOLDINGS INC,8473,654362.0,17931443.86,0.96
2020-12-22,ARKF,BASE INC,4477,200200.0,17533793.1,0.94
2020-12-22,ARKF,HDFC BANK LTD-ADR,HDB,251772.0,17226240.24,0.92
2020-12-22,ARKF,TCS GROUP HOLDING-GDR REG S,TCS LI,519266.0,16201099.2,0.8699999999999999
2020-12-22,ARKF,KE HOLDINGS INC,BEKE,233987.0,15831560.42,0.8500000000000001
2020-12-22,ARKF,LENDINGCLUB CORP,LC,1879598.0,15901399.08,0.8500000000000001
2020-12-22,ARKF,INTERACTIVE BROKERS GRO-CL A,IBKR,248329.0,15009004.76,0.8
2020-12-22,ARKF,VERISK ANALYTICS INC,VRSK,70147.0,14164783.71,0.76
2020-12-22,ARKF,YEAHKA LTD,9923,2934800.0,13040779.58,0.7
2020-12-22,ARKF,TRANSUNION,TRU,105396.0,10411016.88,0.56
2020-12-22,ARKF,MARKETAXESS HOLDINGS INC,MKTX,15249.0,9001789.68,0.48
2020-12-22,ARKF,MORGAN STANLEY GOVT INSTL 8035,,8120214.05,8120214.05,0.43
2020-12-22,ARKF,U.S. DOLLAR,,2550390.06,2550390.06,0.14
2020-12-22,ARKF,JSC KASPI.KZ GDR-REG S,KSPI,26792.0,1564652.8,0.08
